C Bivia Ausina;T Fukui;MJ Saia;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;S Encinas;;;;
C Bivia Ausina;S Encinas;;;;
C Bivia Ausina;MAS Ruas;;;;
C Bivia Ausina;T Fukui;;;;
C Bivia Ausina;T Fukui;;;;
C Bivia Ausina;S Encinas;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;JAC Huarcaya;;;;
C Bivia Ausina;JJ Nuno-Ballesteros;;;;
C Bivia Ausina;K Kourliouros;MAS Ruas;;;
C Bivia Ausina;J Montano;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;JAC Huarcaya;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;JAC Huarcaya;;;;
C Bivia Ausina;T Fukui;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;;;;;
C Bivia Ausina;J Damon;MG Manoel;RDS Oliveira;;
C Bivia Ausina;;;;;
FM Azmi;E Ballico;S Bazzoni;L Salce;AF Beardon;L Lorentzen
S Abramovich;DD Anderson;FM Azmi;E Bairamov;E Ballico;A Bandini
C Bivia Ausina;;;;;
C Bivia Ausina;S Encinas;;;;
I Swanson;C Huneke;C Bivia Ausina;T Dinh;F Enescu;D Grinberg
